,H,fa1,fa2,fa3,sigma_pop,sd_H,sd_fa1,sd_fa2,sd_fa3,sd_sigma_pop
287,5.61593365750626,0.368294455082167,0.346672832090581,0.259299119462605,0.00159844020048708,NA,NA,NA,NA,NA
288,5.97642358559803,0.460370269723359,0.279223860980076,0.252691405314693,0.000545885853186625,NA,NA,NA,NA,NA
289,6.37362268541212,0.341176102500951,0.364700903354567,0.26472225710309,0.000163615336743252,NA,NA,NA,NA,NA
290,6.73987436759429,0.737360843943932,0.0681219379211069,0.240750159718593,0.00528576147145449,NA,NA,NA,0.00185208110033713,NA
291,6.67477825543966,0.473055029608592,0.270407898836357,0.251568742583356,0.000424337130652391,NA,NA,NA,NA,NA
292,5.352795537566,0,0.632994373921407,0.268005733121458,0.0211175139797793,NA,NA,NA,0.00389412773996684,NA
293,6.8527698715917,0.186795998936451,0.473929178717911,0.278324528217036,0.00056058924474849,NA,NA,NA,NA,NA
294,6.32438503482377,0.376775109502333,0.341078554780617,0.257469713721097,0.000872648280080191,NA,NA,NA,NA,NA
295,6.82924371478967,0.375599825037233,0.339326131258739,0.259369068577427,0.000677039237935188,0.000873284934132519,NA,NA,NA,NA
296,6.2734822319492,0.35379876014987,0.354622376139333,0.263556808239638,0.000226215224346075,NA,NA,NA,NA,NA
297,6.5821423689568,0.347092086219463,0.358794190777361,0.263870328699299,0.000178954134676529,NA,NA,NA,NA,NA
298,6.48448662503582,0.00131144053464191,0.610053312103319,0.288074430967442,0.00128490952134304,NA,NA,NA,NA,NA
299,6.13705430565334,0.504572496830034,0.246820758928262,0.249614643645687,4.92710154551659e-05,0.000181367141102626,0.00269883468179878,0.00196823918107638,0.000205613999039311,NA
300,5.72672030568871,0.217830149499593,0.467287552864887,0.260113990651858,0.0223563685994774,0.00475074067212271,NA,NA,0.00481901003167105,NA
301,6.89299093639354,0.532177707696097,0.225785027723084,0.248745654370368,0.00223215315066187,0.000898934430409667,NA,NA,0.000366239284842669,NA
302,6.93174312176216,0.504128173672488,0.246804576466907,0.24992933220438,0.000224783517046098,0.000136930038007723,NA,NA,6.8704736774914e-05,NA
303,6.54357556419627,0.374875593525684,0.346664943000912,0.253971737832451,0.00497907740490642,NA,NA,NA,0.00117219629504833,NA
304,6.44919909683505,0.541654340550992,0.218656628374461,0.248190346684831,0.0010399959475699,0.000133647532582388,NA,NA,0.000248149693175018,NA
