"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27"
"154",0.434861048375131,0.843283167524764,0.733113455210308,0.363473255762925,0.445335382954846,0.668554339017811,0.508167564476551,0.809047727006769,0.572803804465268,0.46978675464356,0.678629932965381,0.866086806052947,0.717358013970346,0.44002865154715,0.779443987340316,0.855795870575646,0.627307535733357,0.465702490692488,0.550054000376109,0.777030475729368,0.422464215469803,0.730977104258995,0.487364002048839,0.449891996529371,0.540312765790985,0.539083515020831,0.289975726735301
"155",0.429241652614973,0.837765923149417,0.731058666582578,0.360836995706525,0.441975971218858,0.663441762698737,0.504364367025454,0.801785645433281,0.566306336684575,0.46024954127892,0.662188325565898,0.843703882121595,0.698784435802772,0.428563510718145,0.759044249584032,0.833357227039085,0.611316768256817,0.454643731724716,0.539027082245641,0.762255324231,0.414706352457051,0.718478045010515,0.479985874542845,0.445929869966962,0.537740527222569,0.536241628306099,0.288443072164127
"156",0.424955231161458,0.825359621108615,0.718186783128271,0.356021687168759,0.437358505563243,0.657196570708373,0.499878147785701,0.795109672981784,0.562103786057899,0.458429169764372,0.660588501157321,0.842203900262584,0.697755327467558,0.428379626692859,0.759283241180151,0.833871704926146,0.611365277923532,0.454153359655287,0.537129598753109,0.759055310655099,0.412787569278776,0.714900785783234,0.477334871393806,0.44268971444843,0.533670024313476,0.53187920455848,0.286092141210491
"157",0.422272433986111,0.823989142094822,0.71894818625175,0.355442520844379,0.43724626627762,0.657347973084224,0.50022030986041,0.794749616064979,0.560832458998687,0.454231945103533,0.652527991244378,0.830866856578831,0.688148824764036,0.422033265127615,0.747468903307783,0.820644422039298,0.60203384310435,0.447815608129636,0.531120885438156,0.751149222340677,0.408689964407469,0.707912646282737,0.47278093596788,0.438799793684503,0.52936133244559,0.527442469152278,0.283703602864139
"158",0.41833510128557,0.817683851162707,0.71414442206856,0.351617461127406,0.428846382290368,0.642749196862123,0.488191445672098,0.776131523639974,0.548249549363581,0.445770028256958,0.641480795693346,0.817387690074359,0.677386707409865,0.416275667209013,0.738335443286148,0.811091780499428,0.595222944189289,0.443227273677633,0.526873452468679,0.7456109925194,0.405838606491911,0.702878568596327,0.46932071434413,0.435295946618006,0.525242173209947,0.523075282490855,0.28135074392239
"159",0.410463779250841,0.796540282578496,0.692766868314176,0.343809465139505,0.423030805456525,0.636027327670924,0.483951901882573,0.769608944425248,0.543886745369759,0.442983799759363,0.637957397113947,0.813153895127144,0.673758553660285,0.41379549993512,0.733620759291262,0.805771775682736,0.590236079651853,0.437529720787241,0.515146612919082,0.727075682310107,0.395079490717966,0.684991041206262,0.458147839587081,0.427228225534595,0.51660298809577,0.514831366462209,0.276921739321312
"160",0.408653909181126,0.797119076366204,0.69535359501245,0.343563027760135,0.42157328661217,0.633220414214797,0.48159220547819,0.765338197355679,0.540285781125211,0.438238783030816,0.629968523803293,0.802365507515238,0.665565483496807,0.41032762659888,0.729444305591096,0.802063946471843,0.587576234542097,0.435887487432638,0.514039373522096,0.72583961872902,0.394521269574653,0.683762420655682,0.457057056442385,0.425411372557877,0.514067208155657,0.512144034365095,0.275473931775285
"161",0.4031737964098,0.785911897985122,0.685314920474657,0.33827024201886,0.413373428815653,0.619992055658008,0.470994871940421,0.749900900340456,0.530967750261348,0.435598170425314,0.629320974830168,0.803195475948201,0.664577002975856,0.406206051359561,0.717706308580017,0.787195445184006,0.577318855674666,0.428913524752395,0.507407425363981,0.717103650266885,0.389991145521827,0.675378767148998,0.450903684682931,0.418050139997377,0.504082754743395,0.502216125002019,0.270134149396446
"162",0.399810707478916,0.778011739993809,0.677744393224886,0.335764131419229,0.413274280826369,0.621434440413972,0.472905780705392,0.751789084556024,0.531008076308789,0.431607390453235,0.621008247948082,0.791250002072645,0.655081888850669,0.401218680189334,0.709928408850031,0.779127231385728,0.571315570217894,0.424418569516668,0.502002596711993,0.709430830398568,0.385806183841809,0.66829182927793,0.446337998946212,0.414310752559239,0.499538901084577,0.498004142391772,0.267873158872926
"163",0.396036074439867,0.77208011726151,0.67329511927025,0.333056249472458,0.409624677948571,0.615777809096772,0.468484570535686,0.745204555378192,0.526856723286858,0.429786973366821,0.619381741430949,0.789697773189028,0.65299611653427,0.398261057925426,0.702571047208331,0.770103568553256,0.56466809041328,0.419178601426832,0.49504969761221,0.699307830726373,0.380197155021676,0.659258013110116,0.441008888451194,0.411460764762056,0.498217881403451,0.496034021126085,0.266803977755532
"164",0.389555401801826,0.759015104260028,0.661683343499592,0.327678666591553,0.40385873480483,0.607562373806226,0.462480944146688,0.735163405949601,0.51920521543848,0.421828167439857,0.606818951592686,0.773110175209585,0.640514915874893,0.393243488884873,0.697013637686669,0.765488409989364,0.561239348449845,0.416936659070216,0.493161765079574,0.696940408120863,0.379015091107478,0.656360573943785,0.438196136490893,0.406237466496346,0.489293025858223,0.4879430170389,0.262463566850579
"165",0.385860315310236,0.749765830809865,0.652580521975165,0.323678259865133,0.398606072439468,0.59948876388438,0.456246544370199,0.725388581436413,0.512454166095678,0.41681734501152,0.599913674679606,0.764470807777065,0.632972090561554,0.387804863663499,0.686355156929044,0.753328419144858,0.552953397022689,0.41179660008262,0.489623403284001,0.692940112824161,0.37718506055088,0.653126934729273,0.435970710906697,0.403976021930792,0.487017208606225,0.485165244811086,0.260962045569027
"166",0.381598679273322,0.740521308946072,0.644044140351379,0.319558635708998,0.39293982266015,0.590650999782006,0.449390470290761,0.714382673592578,0.504560425383268,0.41002798888038,0.589906486102814,0.751597812261407,0.6231066110607,0.383424856023666,0.680706549003121,0.748068306986842,0.548387872696988,0.407373371611833,0.481809779996908,0.68088181842536,0.370275470253713,0.64177771466719,0.429030571658639,0.399438254276618,0.483039025259981,0.480982436672702,0.2587089979073
"167",0.378782825690762,0.738939299476233,0.644645341429273,0.318580528701273,0.391259792830127,0.587870953778486,0.447144424172405,0.711003460825341,0.502388902186776,0.408932755783141,0.588758574893765,0.750356424187583,0.62100913790318,0.379895489394383,0.671623781614499,0.736832113725012,0.540234105524584,0.401140630805213,0.473998518831678,0.669670097896057,0.36411888170185,0.630955610020984,0.421639881304047,0.392093178503997,0.473603049929177,0.471806403534317,0.253776616950777
"168",0.375967569374312,0.730967594226999,0.636434761983154,0.315388653029549,0.387845231483169,0.583010605226732,0.443584775276668,0.705157529079635,0.498049305876263,0.404750754543862,0.582323077778446,0.741940405684472,0.615069869741725,0.37841591761821,0.67173401729264,0.738172235604148,0.541067937109754,0.401808708320478,0.474910458293708,0.671006761334673,0.36486329251539,0.631739185753512,0.421640812893234,0.390539017994032,0.470773043326554,0.468930931316081,0.252229134410676
"169",0.37038357939616,0.721484722347831,0.628876507823635,0.310990740263942,0.381556567886038,0.573087729679198,0.435823808967502,0.692851572758335,0.48939309801224,0.397826318684278,0.572431185985764,0.729371615787234,0.604017897423362,0.370290952992446,0.655643255030595,0.719747047890049,0.528085943125072,0.39291773905664,0.466279002639789,0.659550528674044,0.358888979252459,0.621512422312935,0.414936469574889,0.384690501230427,0.464004048948324,0.462149894552345,0.248581183336255
"170",0.365898229737485,0.713664583739772,0.622525389103169,0.307726608961777,0.378060582067303,0.568108948313315,0.43211195697925,0.687441906242203,0.486124658679812,0.396888663687081,0.572180319780332,0.729629288739198,0.603795007647207,0.369239065857604,0.652624791461362,0.715917248171746,0.525061928237541,0.39014855604654,0.46169541074457,0.652558151152647,0.354908931276519,0.61443980560115,0.410028600768823,0.379586442489668,0.45727100643952,0.455631063662351,0.245077551631453
"171",0.359024589914867,0.698024836351778,0.607751481652357,0.30129927976267,0.370956886217151,0.557857605781807,0.4244517946803,0.675791749549229,0.478489157288014,0.392528222882655,0.567085668539588,0.723755851661423,0.597972231023754,0.363658056951821,0.640202552061388,0.701146006438067,0.514326468519137,0.382050536044594,0.451809558311551,0.638466430443342,0.347201847024182,0.602077260968549,0.402791789251976,0.375904744835731,0.454833193941162,0.45318813898855,0.243763335854465
"172",0.358192104541859,0.699339183610707,0.610386621699734,0.30065589579499,0.366325707753501,0.548847175150576,0.416701835928778,0.663327474468943,0.469523327940038,0.384736785396513,0.555553166197975,0.708898088178455,0.587117108499784,0.360043371915124,0.637641927677398,0.700049639478617,0.513353371815982,0.381468206911288,0.451472576758364,0.638128656627459,0.347066753014138,0.601424169187523,0.401922841388612,0.373809954724632,0.451394849828035,0.449821481403942,0.241953318652865
"173",0.355586633797034,0.691120656024722,0.601628363236032,0.297786160050516,0.364722661813909,0.547465073579812,0.416119340619967,0.662256038988568,0.468602935659611,0.383479699678302,0.553419243401631,0.706005593301092,0.584216488761438,0.357205230066275,0.63127795534041,0.692465629483215,0.507854254789596,0.377338998342758,0.446478355154691,0.631027449861761,0.343190201547153,0.594585448221738,0.397227588964812,0.369071147858765,0.445551456710544,0.443891207229044,0.23876194381505
"174",0.351785224874373,0.684716866368104,0.596554446918253,0.295020531902728,0.361455507441634,0.542625284618725,0.412492941975328,0.656232919522122,0.464058227915546,0.378882232208515,0.546227033750852,0.696537468835729,0.576409654339628,0.352490705230028,0.623020553090154,0.683441167122558,0.501184231162806,0.372299091362198,0.440304706313085,0.622219233557887,0.338370920345614,0.586388956895157,0.391909715903579,0.364600386483011,0.440409607427099,0.438814461549592,0.23603191020217
"175",0.345430372598442,0.670843055860598,0.58370302385991,0.289766050685791,0.357351581777624,0.537714200012272,0.409322397310363,0.651101444508366,0.460331146905515,0.37553368652897,0.541205151577722,0.690032072250175,0.571190776084304,0.349644707539284,0.618427755439342,0.678598653611071,0.498089299411027,0.370872323989346,0.440800510028322,0.623779169235947,0.339517747047202,0.587415314055515,0.391603686352367,0.361364900217508,0.434329921870744,0.432970565676289,0.232891663419801
"176",0.345457244645942,0.675240701704168,0.589740683628434,0.290305849371668,0.353861571548706,0.530251731317964,0.402665384690477,0.640487400018473,0.452799027408107,0.369302186827821,0.532169247630066,0.678483998386792,0.56205018954516,0.344928019981222,0.611196504398052,0.671160621299655,0.492334930631816,0.366186305786961,0.434228712085661,0.614086866612673,0.334105768697999,0.578684529850713,0.386437416407694,0.358548346113737,0.432839955744408,0.430948247633725,0.231796090452623
"177",0.344059881706761,0.670146870390373,0.584097381495078,0.288299700960286,0.351725457517504,0.527217278850671,0.400409984845523,0.63716626263587,0.45075058851921,0.368562296264857,0.531695725316644,0.678190285301741,0.561314146753228,0.343442952387645,0.607261257710008,0.666257513455228,0.488862453340332,0.363676123663826,0.431433482294058,0.610205048226344,0.332017852559922,0.575334029682249,0.384474555659081,0.35754452507592,0.432376700018583,0.430300421433451,0.23144493350698
"178",0.335640273830629,0.653749858298296,0.569807019093535,0.28202624940505,0.346830126529324,0.521362869345682,0.396686213838933,0.630567434538155,0.44532571053772,0.361776277549229,0.520413366183707,0.663014356057508,0.548762019538368,0.335780612801535,0.59373548876644,0.651427739101233,0.478337176289422,0.356489311887127,0.424515155361359,0.601050743964239,0.327254434887865,0.567120521764247,0.379027820455234,0.352604396495715,0.425583133222612,0.424330353869728,0.228245305303198
"179",0.333256072898582,0.644075514038877,0.558822567101125,0.2780332064261,0.341827795313777,0.5137942908712,0.390862118805539,0.621774121084676,0.439638326724279,0.358782308219733,0.517146204500691,0.659403330275591,0.546504268922772,0.335933528591594,0.595947535714748,0.654722969158516,0.480082052663899,0.356801942115807,0.422423221310074,0.59712561923441,0.324787109797446,0.561922820437001,0.374602420359836,0.345656892077078,0.414788188856156,0.414060668634629,0.222728440618804
"180",0.329544683611295,0.645912395965932,0.565023317590644,0.277838368381449,0.339420921834267,0.509019919796789,0.386714009718205,0.615212674636655,0.435040816853649,0.355160552494483,0.512008686432491,0.652893168899673,0.540382199998485,0.330647351976712,0.584651450147418,0.641457764204329,0.471046334429629,0.351108807943993,0.418240470377343,0.592218524507903,0.322464581949283,0.558198805307744,0.372424048477172,0.344554087231838,0.414965728329303,0.413441551952685,0.22238388431057
"181",0.328364354033509,0.637891388793018,0.555129050347278,0.274604748933557,0.335415198132474,0.502982908082073,0.382072994034589,0.608268690721565,0.430624293522385,0.353089517108198,0.509999166943188,0.65084404236733,0.538590496711121,0.329350182187048,0.58210360574588,0.638548699887517,0.468621744290832,0.348753567657633,0.414068009998968,0.585776272990502,0.318770783312876,0.552814452933369,0.36987508177787,0.34530499249857,0.418582554067261,0.416456985093977,0.223997311454668
"182",0.323163749298764,0.629235087220902,0.548331733644142,0.271109527110654,0.33217229549788,0.498671219474079,0.379079727558142,0.603109160702906,0.426528780221707,0.348356973959354,0.502293034645576,0.640552100564844,0.52998272805912,0.323895627327398,0.572221376161607,0.627600095367519,0.461194597009113,0.344291787819567,0.411432756269033,0.583091936281039,0.317673149692127,0.54924278081675,0.365764759998608,0.336355196633012,0.403423791087773,0.402230513666674,0.216357822005264
"183",0.320717625765343,0.62257316012197,0.541562504999404,0.26824407581253,0.32840391235177,0.492876047338782,0.374579069198846,0.596310912608319,0.422128125439737,0.346027969871851,0.499739283736812,0.637720694004461,0.528120894593911,0.323767399091907,0.573273978781699,0.62932705384591,0.461445481579258,0.342798326939765,0.405462071707379,0.572999597656494,0.311612370439626,0.539298451979544,0.3596953670638,0.332424616886835,0.399946831734586,0.398634658023732,0.214421756961748
"184",0.316075300015452,0.612499790438997,0.532259381467096,0.264474247549749,0.32564743235682,0.489735258515436,0.372733046023513,0.592321830757329,0.41812430340612,0.339083312728082,0.487389347510228,0.620746056390027,0.51506977322554,0.317877238772753,0.565510727359048,0.621995287413531,0.455632622906982,0.338002489296612,0.39859427532864,0.562823619863569,0.30591599193515,0.529439279658865,0.353118967783968,0.326344917780982,0.39221253807736,0.391293514293422,0.210478357232611
"185",0.314495399588128,0.612310180105417,0.5335592374782,0.263738570926988,0.322856539420468,0.484533592601041,0.368278688019285,0.585779135730454,0.414108846224313,0.337704195455798,0.486609173223908,0.620383313497399,0.513891766084957,0.31531397705928,0.558646838671958,0.613421894983616,0.449814993208339,0.334254962528961,0.395598954694968,0.559156256575465,0.304115648194274,0.526971420524344,0.352142664344698,0.327438784676395,0.395123499658029,0.39394671625193,0.211901891219507
"186",0.31016568904392,0.603620211859558,0.525854841952452,0.260801405982385,0.322067092674211,0.484852834585696,0.369291266781789,0.586301961666862,0.413255364630866,0.333206494426752,0.477707361616775,0.607760746480053,0.503717501091986,0.309661813661497,0.549378060117623,0.603576910537705,0.443036087034833,0.330096613449661,0.392876773304267,0.556173620078795,0.302792988005355,0.524184616201669,0.349769538693345,0.323712245990897,0.389746086713916,0.388486520629093,0.208963448691992
"187",0.306675892395947,0.59711576008554,0.520334167635244,0.257374738249237,0.315708631954386,0.474150540148256,0.360510417913839,0.573733846743676,0.405943070537887,0.332131325029803,0.479270790616859,0.611388231382394,0.505590707682376,0.308437844180798,0.5442145726161,0.596570541457666,0.437793718534693,0.325665611219502,0.386292917259183,0.546340824643556,0.297261896691226,0.515292634787625,0.344542211365228,0.320977737542769,0.387611061512447,0.386555005017774,0.207927353392406
"188",0.303645895370718,0.58981816129237,0.51326537549056,0.254691772807573,0.313846341152974,0.472117875653606,0.359313343355267,0.571727852656519,0.404410334319798,0.330525097997279,0.476729440782268,0.608028305911167,0.502695319870733,0.306425953998344,0.540353097942296,0.592197915078691,0.434227770293021,0.322334066630986,0.380644297821115,0.537685982501572,0.292323290907761,0.50663075845668,0.338646382147688,0.315175314460974,0.380558304534467,0.379384098756226,0.204068143702267
"189",0.300211737025254,0.587049382615258,0.512841093265979,0.252836830701845,0.30980500793192,0.465103749776436,0.353594233515951,0.562277271053759,0.397331509868526,0.323515684179546,0.465841836470469,0.593739264483297,0.492383405533554,0.303295807979327,0.538841788522943,0.592338921006213,0.434012381544335,0.322067494071634,0.380062290575991,0.536758527967409,0.291782809650944,0.505625285807249,0.337903334406491,0.314272710680066,0.379885421962213,0.378225609595469,0.20343793245015
"190",0.298483573991802,0.583152615753359,0.509175415793561,0.251001703761954,0.306928618104855,0.460449325880383,0.349865222336452,0.556786618502718,0.39394544628368,0.322294453480741,0.46506285840377,0.593262075793584,0.49187754581745,0.302753495649336,0.537588291644744,0.590831903811328,0.432861727401906,0.321096491855269,0.378622956231425,0.534610002292398,0.290575070970855,0.503427099019894,0.33632560017702,0.312481908459781,0.377209673994088,0.375824471807171,0.202150236802731
"191",0.296412830461675,0.579683674767715,0.506438248966873,0.249457619302878,0.304943683432114,0.457419616324759,0.347536435916814,0.55311926756084,0.391394222401672,0.320342503240478,0.46233209790435,0.589816989566557,0.487408708995282,0.296624097396605,0.522454094056729,0.572306098798411,0.420198852467217,0.312851214678879,0.371777913076239,0.526080806243388,0.286332576508598,0.495639749178434,0.330671761122815,0.305885825140185,0.367749505071594,0.366942819892172,0.197380817392044
"192",0.292852522206316,0.572509224280361,0.500063349892704,0.246385480702691,0.301211645814826,0.451834084048696,0.343308061912952,0.546285555157304,0.38644165210821,0.3159258362491,0.455727350877483,0.581274099657425,0.481359639151901,0.295067278620051,0.522415008719252,0.573476697541128,0.419946195588211,0.310978274227296,0.36534484240865,0.515329695271901,0.279910676306528,0.485610739157383,0.325104316152601,0.304083667155488,0.368362491266533,0.367041388770354,0.197426409125746
"193",0.291069405361647,0.565885713425521,0.492691885508253,0.244151216747391,0.300203737833068,0.451247182460435,0.343342997419738,0.545595949725983,0.385116271758046,0.312240653733978,0.448758799509657,0.571516456916746,0.473249211394701,0.290032724437884,0.513421822746013,0.563568983196097,0.413485627728358,0.307617557004527,0.364970507160581,0.516217738771183,0.280883764622663,0.486828523432658,0.325434584229423,0.30295230746313,0.366011867749239,0.364737920972015,0.196187967652962
