year,month,day,hour,minute,second,lat,lon,id,oisst,etopo2,chl,chl_a,kd405,kd411,kd443,kd455,kd465,kd489,kd510,kd520,kd530,kd550,kd555,kd560,kd565,kd570,kd590,kd619,kd625,kd665,kd670,kd683,lw405,lw411,lw443,lw455,lw465,lw489,lw510,lw520,lw530,lw550,lw555,lw560,lw565,lw570,lw590,lw619,lw625,lw665,lw670,lw683,es405,es411,es443,es455,es465,es489,es510,es520,es530,es550,es555,es560,es565,es570,es590,es619,es625,es665,es670,es683,ap405,ap411,ap443,ap455,ap465,ap489,ap510,ap520,ap530,ap550,ap555,ap560,ap565,ap570,ap590,ap619,ap625,ap665,ap670,ap683,ad405,ad411,ad443,ad455,ad465,ad489,ad510,ad520,ad530,ad550,ad555,ad560,ad565,ad570,ad590,ad619,ad625,ad665,ad670,ad683,ag405,ag411,ag443,ag455,ag465,ag489,ag510,ag520,ag530,ag550,ag555,ag560,ag565,ag570,ag590,ag619,ag625,ag665,ag670,ag683,a405,a411,a443,a455,a465,a489,a510,a520,a530,a550,a555,a560,a565,a570,a590,a619,a625,a665,a670,a683,bb405,bb411,bb443,bb455,bb465,bb489,bb510,bb520,bb530,bb550,bb555,bb560,bb565,bb570,bb590,bb619,bb625,bb665,bb670,bb683,bbr420,bbr442,bbr470,bbr488,bbr510,bbr514,bbr532,bbr550,bbr555,bbr589,bbr620,bbr671,bbr676,bbr870,wt,sal,poc,kpar,z_37,z_10,z_01,chlide_a,mv_chl_a,dv_chl_a,chl_c3,chl_c2,chl_c1c2,perid,but-fuco,hex-fuco,fuco,pras,viola,diadino,allo,diato,lut,zea,chl_b,beta-car,alpha-car,alpha-beta-car,flag,cruise
1994,2,22,13,45,0,-64.788,-64.133,5887,1.04,27,1.3657,-999,-999,-999,-999,-999,-999,0.107926,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.109899,0.0937903,-999,-999,0.134394,-999,0.115415,-999,-999,-999,-999,0.072211,-999,-999,-999,-999,-999,-999,-999,-999,29.0756,31.5758,-999,-999,39.4579,-999,37.6669,-999,-999,-999,-999,33.5007,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,2,22,16,4,0,-64.807,-64.074,5888,1.04,9,1.8871,-999,-999,-999,-999,-999,-999,0.0787645,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.172094,0.156319,-999,-999,0.202576,-999,0.159539,-999,-999,-999,-999,0.0949492,-999,-999,-999,-999,-999,-999,-999,-999,38.5683,42.6633,-999,-999,51.9593,-999,48.4873,-999,-999,-999,-999,42.7693,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,2,28,12,7,0,-64.781,-64.08,5889,0.9,0,1.45565,-999,-999,-999,-999,-999,-999,0.119087,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.105173,0.100732,-999,-999,0.153184,-999,0.128459,-999,-999,-999,-999,0.0796981,-999,-999,-999,-999,-999,-999,-999,-999,27.9752,32.1482,-999,-999,40.3623,-999,38.0419,-999,-999,-999,-999,34.0498,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,2,28,12,40,0,-64.788,-64.074,5890,0.9,1,2.4453,-999,-999,-999,-999,-999,-999,0.114642,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.127235,0.118243,-999,-999,0.190283,-999,0.167829,-999,-999,-999,-999,0.107258,-999,-999,-999,-999,-999,-999,-999,-999,28.8149,31.6076,-999,-999,40.0347,-999,37.9198,-999,-999,-999,-999,33.4644,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,2,28,13,34,0,-64.807,-64.051,5891,0.9,12,1.9101,-999,-999,-999,-999,-999,-999,0.0931475,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.156194,0.143271,-999,-999,0.196548,-999,0.153215,-999,-999,-999,-999,0.0895553,-999,-999,-999,-999,-999,-999,-999,-999,49.2746,56.5563,-999,-999,71.5752,-999,67.7155,-999,-999,-999,-999,60.043,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,3,1,13,3,0,-64.775,-64.134,5892,0.9,21,2.6852,-999,-999,-999,-999,-999,-999,0.106384,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0882117,0.0778858,-999,-999,0.115746,-999,0.0961167,-999,-999,-999,-999,0.0581724,-999,-999,-999,-999,-999,-999,-999,-999,23.3483,25.574,-999,-999,31.2332,-999,28.9902,-999,-999,-999,-999,25.0562,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,3,7,14,48,0,-64.817,-64.036,5893,0.81,33,1.8871,-999,-999,-999,-999,-999,-999,0.0904367,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0240092,0.0220829,-999,-999,0.0306158,-999,0.0245002,-999,-999,-999,-999,0.0149319,-999,-999,-999,-999,-999,-999,-999,-999,6.8648,7.57925,-999,-999,9.38976,-999,8.77964,-999,-999,-999,-999,7.62839,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,3,8,12,31,0,-64.767,-64.137,5894,0.81,15,1.4072,-999,-999,-999,-999,-999,-999,0.0878764,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0580732,0.0606442,-999,-999,0.0850483,-999,0.0649808,-999,-999,-999,-999,0.0380136,-999,-999,-999,-999,-999,-999,-999,-999,10.8574,12.2744,-999,-999,15.0028,-999,13.6905,-999,-999,-999,-999,11.6836,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,3,8,14,4,0,-64.8,-64.099,5895,0.81,8,1.8963,-999,-999,-999,-999,-999,-999,0.0886201,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0515376,0.0482077,-999,-999,0.0642919,-999,0.049956,-999,-999,-999,-999,0.0306499,-999,-999,-999,-999,-999,-999,-999,-999,13.65,14.9713,-999,-999,18.2237,-999,16.7565,-999,-999,-999,-999,14.5291,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,3,8,15,1,0,-64.806,-64.074,5896,0.81,8,1.9101,-999,-999,-999,-999,-999,-999,0.103024,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.112262,0.108695,-999,-999,0.144944,-999,0.114724,-999,-999,-999,-999,0.0728333,-999,-999,-999,-999,-999,-999,-999,-999,25.6507,28.1322,-999,-999,34.1757,-999,31.4087,-999,-999,-999,-999,27.3611,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,3,14,12,10,0,-64.789,-64.072,5897,0.98,1,2.3346,-999,-999,-999,-999,-999,-999,0.121659,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0192292,0.018884,-999,-999,0.0273869,-999,0.0232908,-999,-999,-999,-999,0.0157366,-999,-999,-999,-999,-999,-999,-999,-999,4.0787,4.56034,-999,-999,5.78587,-999,5.41907,-999,-999,-999,-999,4.67652,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,3,14,13,7,0,-64.806,-64.051,5898,0.98,10,2.6345,-999,-999,-999,-999,-999,-999,0.141548,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0357868,0.0360747,-999,-999,0.0503236,-999,0.0445427,-999,-999,-999,-999,0.0323938,-999,-999,-999,-999,-999,-999,-999,-999,6.04529,6.7458,-999,-999,8.56433,-999,8.11008,-999,-999,-999,-999,7.17957,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
1994,3,14,13,25,0,-64.818,-64.027,5899,0.98,31,1.6471,-999,-999,-999,-999,-999,-999,0.0703204,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0217148,0.0191641,-999,-999,0.0243442,-999,0.0180944,-999,-999,-999,-999,0.0101653,-999,-999,-999,-999,-999,-999,-999,-999,6.59988,7.20125,-999,-999,8.65712,-999,7.97356,-999,-999,-999,-999,6.8516,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,16579,palmer_lter
2000,8,24,16,47,0,34.081,-119.984,2140,16.8,165,1.027,1.016,-999,0.14254,0.12641,-999,-999,0.09908,0.09829,-999,-999,-999,0.10642,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.150241,0.155669,-999,-999,0.175094,0.164496,-999,-999,-999,0.120068,-999,-999,-999,-999,-999,-999,0.00883373,-999,-999,-999,44.3574,50.1932,-999,-999,52.1246,51.8556,-999,-999,-999,49.2805,-999,-999,-999,-999,-999,-999,40.257,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0.976,0.034,0.028,0.077,0.058,0.039,0.019,0.051,0.248,0.004,0.014,0.088,0.003,0.058,0.008,0.03,0.04,0,0,0,17095,pb101
2000,8,24,17,41,0,34.16,-119.942,2141,16.8,518,0.78,0.42,-999,0.11572,0.10542,-999,-999,0.08396,0.08699,-999,-999,-999,0.09424,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.241736,0.250652,-999,-999,0.278375,0.257294,-999,-999,-999,0.173968,-999,-999,-999,-999,-999,-999,0.0108131,-999,-999,-999,63.7431,72.7598,-999,-999,76.6346,76.7334,-999,-999,-999,73.7492,-999,-999,-999,-999,-999,-999,60.4001,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0.378,0.033,0.019,0.021,0.032,0.029,0.017,0.041,0.094,0.003,0.011,0.051,0.001,0.032,0.006,0.024,0.029,0,0,0,17095,pb101
2000,8,24,18,23,0,34.204,-119.92,2142,16.8,554,0.77,0.469,-999,0.10635,0.10346,-999,-999,0.08194,0.08594,-999,-999,-999,0.09624,-999,-999,-999,-999,-999,-999,0.34268,-999,-999,-999,0.284582,0.295172,-999,-999,0.331679,0.300135,-999,-999,-999,0.192971,-999,-999,-999,-999,-999,-999,0.0149095,-999,-999,-999,68.7714,78.4529,-999,-999,82.1972,82.1127,-999,-999,-999,78.8733,-999,-999,-999,-999,-999,-999,64.2427,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,0.437,0.028,0.026,0.044,0.059,0.057,0.02,0.037,0.074,0.003,0.015,0.058,0.004,0.059,0.007,0.027,0.027,0,0,0,17095,pb101
2000,8,24,19,13,0,34.254,-119.903,2143,16.8,515,1.215,0.871,-999,0.15074,0.13853,-999,-999,0.10718,0.10855,-999,-999,-999,0.11488,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.324872,0.332444,-999,-999,0.378507,0.357247,-999,-999,-999,0.265365,-999,-999,-999,-999,-999,-999,0.0190344,-999,-999,-999,87.9189,100.334,-999,-999,105.576,105.961,-999,-999,-999,102.593,-999,-999,-999,-999,-999,-999,84.1411,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.0747,0.7618,0.0294,0.0366,0.0976,0.0815,0.0428,0.0189,0.052,0.2138,0.0044,0.019,0.0876,0.0034,0.0815,0.0098,0.0312,0.0341,0,0,0,20167,pb101
2000,8,24,21,24,0,34.391,-119.839,2144,16.8,0,0.794,0.375,-999,0.15251,0.11736,-999,-999,0.09061,0.09183,-999,-999,-999,0.09857,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.504395,0.520515,-999,-999,0.566715,0.524788,-999,-999,-999,0.381799,-999,-999,-999,-999,-999,-999,0.0232836,-999,-999,-999,118.471,136.594,-999,-999,144.336,145.063,-999,-999,-999,142.665,-999,-999,-999,-999,-999,-999,120.23,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.043,0.308,0.019,0.037,0,0.084,0.04,0.04,0.041,0.097,0.002,0.01,0.042,0.002,0.084,0.005,0.017,0.022,0,0,0,18119,pb101
2000,9,5,16,0,0,34.203,-119.923,2145,17.35,556,0.706,0.592,-999,0.11874,0.09791,-999,-999,0.07491,0.07593,-999,-999,-999,0.0855,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.207349,0.231213,-999,-999,0.262138,0.242317,-999,-999,-999,0.161128,-999,-999,-999,-999,-999,-999,0.00830987,-999,-999,-999,56.0027,64.4883,-999,-999,68.7373,70.7122,-999,-999,-999,69.7258,-999,-999,-999,-999,-999,-999,58.8269,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,0.005,0.566,0.02,0.04,0.021,0.066,0.019,0.036,0.091,0,0.001,0.012,0.059,0.004,0.066,0.009,0.035,0.076,0,0,0,17095,pb102
