class,wavelength,r_b_mean,r_b_sd
sediment,370,0.08724754901960785,0.03376178954236064
sediment,372,0.08619166666666667,0.03366103707057562
sediment,374,0.08587769607843138,0.03309885485031108
sediment,376,0.08387886029411767,0.0322093624678865
sediment,378,0.08061715686274508,0.029948211262830645
sediment,380,0.07976776960784315,0.028685205330411977
sediment,382,0.0810625,0.029447001120657425
sediment,384,0.0813625,0.02993932823227669
sediment,386,0.07931470588235295,0.028842423279309207
sediment,388,0.07744583333333334,0.02771325034693092
sediment,390,0.07629166666666667,0.02715011471737581
sediment,392,0.07610833333333333,0.027079553710625783
sediment,394,0.076446875,0.026511156775850992
sediment,396,0.07505073529411765,0.02610362078237092
sediment,398,0.07356666666666667,0.02603760101596663
sediment,400,0.07182083333333332,0.025366919485161506
sediment,402,0.0709,0.02499639974076267
sediment,404,0.0708125,0.024642730417173637
sediment,406,0.07083026960784314,0.024768886144527012
sediment,408,0.07085520833333334,0.024952411086113832
sediment,410,0.07094375,0.02520388889883861
sediment,412,0.07109270833333334,0.02549368163654314
sediment,414,0.07126458333333334,0.025583165749994013
sediment,416,0.07150208333333333,0.02575239359829813
sediment,418,0.07197726715686274,0.026048718104348126
sediment,420,0.07252291666666667,0.026280755098392183
sediment,422,0.07308958333333333,0.026718535720388324
sediment,424,0.07373645833333334,0.027058436882244633
sediment,426,0.07450520833333334,0.027467975221344886
sediment,428,0.07522254901960784,0.027826205301567902
sediment,430,0.07605833333333334,0.028211952992777133
sediment,432,0.07669791666666666,0.028661223168972856
sediment,434,0.07728854166666667,0.029033293500917472
sediment,436,0.07807763888888888,0.02941898515611544
sediment,438,0.07899791666666667,0.029801928856060086
sediment,440,0.07992812499999999,0.030264409726504654
sediment,442,0.08092395833333334,0.030710381595812464
sediment,444,0.08204895833333332,0.03125664389790459
sediment,446,0.08329270833333334,0.03177296227156695
sediment,448,0.084534375,0.03229241487708452
sediment,450,0.085753125,0.032839992232699296
sediment,452,0.08704166666666667,0.03332483839670745
sediment,454,0.08831666666666668,0.03380337877589557
sediment,456,0.08943124999999999,0.034337449262794695
sediment,458,0.09051458333333333,0.034776593616133056
sediment,460,0.09154375,0.03522212439468977
sediment,462,0.09252291666666666,0.035688773984849445
sediment,464,0.09352291666666665,0.03615616079649035
sediment,466,0.0945125,0.03666635463882386
sediment,468,0.095543611111111107,0.03719288286780844
sediment,470,0.096659375,0.037778322105325834
sediment,472,0.097740625,0.03837658196047102
sediment,474,0.09888854166666666,0.038975152825363193
sediment,476,0.09999479166666667,0.03959309311149379
sediment,478,0.10108125,0.040188774668743016
sediment,480,0.10207083333333333,0.040761034293386955
sediment,482,0.10311041666666666,0.04133146079007693
sediment,484,0.10406041666666667,0.04184360794723212
sediment,486,0.10498958333333333,0.04233485444691721
sediment,488,0.10575416666666668,0.04293793316132796
sediment,490,0.10664895833333334,0.04352563476286608
sediment,492,0.10763854166666667,0.04407603611527943
sediment,494,0.10862187499999999,0.04465171832324877
sediment,496,0.10971979166666666,0.045211937793136196
sediment,498,0.11096249999999999,0.04579794072881443
sediment,500,0.11225208333333334,0.046372337131545004
sediment,502,0.11358333333333333,0.04699069167576347
sediment,504,0.11504708333333333,0.04762896169509447
sediment,506,0.11653854166666668,0.04828490826216218
sediment,508,0.11810270833333333,0.048847154698461376
sediment,510,0.119640625,0.0494204545124663
sediment,512,0.12127291666666667,0.050097129668691266
sediment,514,0.12279416666666665,0.05071130696567252
sediment,516,0.12437048611111108,0.05135435755367947
sediment,518,0.12583437500000003,0.052024545551535115
sediment,520,0.12731770833333333,0.05288156747284839
sediment,522,0.12891666666666668,0.053759624461320626
sediment,524,0.13042416666666665,0.054554777670399006
sediment,526,0.13182395833333332,0.05513970586392726
sediment,528,0.13302638888888887,0.055720124572791525
sediment,530,0.13422111111111112,0.05641213918481917
sediment,532,0.1354479166666667,0.057032623567934065
sediment,534,0.13648854166666666,0.05757303003803444
sediment,536,0.137578125,0.05825685967522408
sediment,538,0.13865743055555554,0.058826464212084
sediment,540,0.13978333333333332,0.059439349891764075
sediment,542,0.14087055555555558,0.06009980641184082
sediment,544,0.14199166666666668,0.060793991873512206
sediment,546,0.14317180555555556,0.061448223536650644
sediment,548,0.14442,0.062146439962398485
sediment,550,0.14565625,0.06281037521281814
sediment,552,0.14696791666666664,0.06350876351109609
sediment,554,0.14827083333333335,0.06427781276258292
sediment,556,0.14965486111111115,0.06506316094854095
sediment,558,0.15097708333333335,0.06582626323164385
sediment,560,0.15218416666666668,0.0666342365392346
sediment,562,0.1533677777777778,0.06750679247031094
sediment,564,0.15439993055555554,0.06823993085695697
sediment,566,0.15543006944444443,0.06893944877139599
sediment,568,0.15644666666666662,0.06957316928561211
sediment,570,0.15750020833333336,0.07013484519310226
sediment,572,0.158559375,0.0705370975921093
sediment,574,0.15974000000000002,0.07080360518128062
sediment,576,0.16097,0.07095919813526644
sediment,578,0.16216583333333334,0.07112509288951169
sediment,580,0.16324,0.07122395327416191
sediment,582,0.16420625,0.07136206132725569
sediment,584,0.16519555555555554,0.0715525702206789
sediment,586,0.16607708333333332,0.07171174869602377
sediment,588,0.1669288888888889,0.07185779916432691
sediment,590,0.1676433333333333,0.07194948805315511
sediment,592,0.16814583333333333,0.07227068071954676
sediment,594,0.16868666666666668,0.07246725176090078
sediment,596,0.16911041666666665,0.07265185235795206
sediment,598,0.16935222222222224,0.07265903744864063
sediment,600,0.16940208333333334,0.07254786832096906
sediment,602,0.16932,0.07241350064425527
sediment,604,0.16902916666666667,0.07244107979362721
sediment,606,0.16888333333333333,0.07269021914948394
sediment,608,0.16876999999999998,0.07292906882718303
sediment,610,0.1686,0.07321955051608675
sediment,612,0.16838,0.07341385264376199
sediment,614,0.168240625,0.07361477706509577
sediment,616,0.1681622222222222,0.07383274632322456
sediment,618,0.16803055555555554,0.07401230559595903
sediment,620,0.16802708333333333,0.07431367026692778
sediment,622,0.16819534722222224,0.07448965550032242
sediment,624,0.16849166666666665,0.07471042876778759
sediment,626,0.1687811111111111,0.07494252060128531
sediment,628,0.16912888888888888,0.07519998223010033
sediment,630,0.16927680555555555,0.0753614756508159
sediment,632,0.16943222222222223,0.07553207241273711
sediment,634,0.16967625,0.07561266034451507
sediment,636,0.16988333333333333,0.07580521022843864
sediment,638,0.1700870138888889,0.07591296102391096
sediment,640,0.17036555555555555,0.07601569632258465
sediment,642,0.17078222222222222,0.07621836042047339
sediment,644,0.17091333333333333,0.07619134929023547
sediment,646,0.17116541666666668,0.0761626870450135
sediment,648,0.17131875,0.07634312745345843
sediment,650,0.1710288888888889,0.07650214540685675
sediment,652,0.17043333333333333,0.07644861164352314
sediment,654,0.16993444444444444,0.07627157739629173
sediment,656,0.16921,0.07586888089914659
sediment,658,0.16766145833333335,0.0751147397752959
sediment,660,0.16562333333333334,0.07478562271215265
sediment,662,0.16323000000000001,0.0739916291661879
sediment,664,0.16084444444444446,0.07308037811331566
sediment,666,0.1589266666666667,0.07246896249046515
sediment,668,0.15731111111111112,0.071731022598057
sediment,670,0.15681111111111112,0.07183824344136444
sediment,672,0.15752555555555556,0.07256957959753496
sediment,674,0.15844555555555553,0.0727283177514987
sediment,676,0.1607422222222222,0.07372453686728928
sediment,678,0.16376555555555553,0.07513668557048891
sediment,680,0.1669833333333333,0.0768533949513979
sediment,682,0.17088222222222219,0.07900058145121228
sediment,684,0.17550666666666662,0.08141216922412627
sediment,686,0.1816677777777777,0.0839431770152131
sediment,688,0.18835111111111105,0.08706166608066224
sediment,690,0.19303888888888884,0.08962001040607605
sediment,692,0.1958833333333333,0.09029131576304679
sediment,694,0.20065666666666662,0.09132909233462613
sediment,696,0.2044222222222222,0.09157656077273793
sediment,698,0.2071944444444444,0.0912132229611637
sediment,700,0.21086222222222217,0.09112039641574746
sediment,702,0.2142311111111111,0.09181184950554924
sediment,704,0.2200277777777778,0.09294391478895377
sediment,706,0.22523888888888888,0.09451937700614425
sediment,708,0.23002222222222224,0.0947508467664694
sediment,710,0.23603111111111114,0.09718324104875666
sediment,712,0.24147555555555558,0.09693080846474783
sediment,714,0.2518439682539684,0.10210113208896038
sediment,716,0.2675355555555559,0.1123808086159965
sediment,718,0.2904688888888892,0.12621298455242105
sediment,720,0.3009449206349211,0.13605317114749488
sediment,722,0.3242722222222225,0.14926586174662673
sediment,724,0.33732523809523773,0.16051291787462368
sediment,726,0.3564109523809522,0.17568537811381207
sediment,728,0.3540477777777778,0.1757736370280651
sediment,730,0.35116134920634934,0.17989656790042086
sediment,732,0.3608283333333334,0.18991191102002766
sediment,734,0.3722138095238092,0.19136948603217208
sediment,736,0.3555155555555558,0.1771662471825284
sediment,738,0.33789166666666665,0.17095426345793321
sediment,740,0.3278777777777777,0.15790428981107738
sediment,742,0.35432738095238064,0.19811731138325012
sediment,744,0.33767999999999976,0.16253159643589307
sediment,746,0.32573523809523797,0.17294493963171573
sediment,748,0.32191222222222254,0.16176084000313093
sediment,750,0.32533611111111116,0.15513374173297728
sediment,752,0.3326676984126983,0.17424054145640644
sediment,754,0.3030797619047621,0.15889303342100247
sediment,756,0.3055333333333331,0.16173409865166563
sediment,758,0.2761455555555554,0.11466862133346883
sediment,760,0.2996583333333337,0.13993340022417602
sediment,762,0.3030211111111111,0.1587918150936655
sediment,764,0.2828788888888878,0.13865569895194219
sediment,766,0.2750619047619058,0.13865296645298802
sediment,768,0.30220968253968195,0.16485430685620517
sediment,770,0.3065182539682547,0.1616634015706952
sediment,772,0.26551309523809546,0.12182191061735402
sediment,774,0.2321202380952385,0.08734036638542442
sediment,776,0.222736666666666,0.10332078235605119
sediment,778,0.2286380952380963,0.11673818033659608
sediment,780,0.2205712698412703,0.0904829746838281
sediment,782,0.22282674603174685,0.10059989179223518
sediment,784,0.23953571428571374,0.12207969227232657
sediment,786,0.23704444444444445,0.10298213149574739
sediment,788,0.2539214285714291,0.13291541540792587
sediment,790,0.24922492063492027,0.1211337501494771
sediment,792,0.17597261904761907,0.06798115441386808
sediment,794,0.17031666666666645,0.08598021422452468
sediment,796,0.21644523809523883,0.09688946507323176
sediment,798,0.26410000000000017,0.12450111973924807
sediment,800,0.2029857142857146,0.0806810351233267
